Title,Views,Views_Count,Published,URL,Duration_Text,Duration_Seconds,Category
"""จดหมายที่ไม่ได้อ่าน"" ในบ้านหลอนที่ จ.ปราจีนบุรี | หลอนตามสั่ง EP.82 | nuenglc",การดู 1.1 ล้าน ครั้ง,1100000,2022-09-23 22:44:00.081845,https://www.youtube.com/watch?v=FOrB0QD-78A,37:40,2260,เรื่องเล่า
"""จูบี จูบีตัน"" สองหญิงสาวปริศนาในหอพักที่ ปีนัง มาเลเซีย | หลอนต่างแดน EP.6 | nuenglc",การดู 3 แสน ครั้ง,300000,2022-09-23 22:44:00.081849,https://www.youtube.com/watch?v=lLUMaPt0-aI,11:58,718,เรื่องเล่า
"""ของรักของหวง"" สิ่งของชิ้นสุดท้ายของพ่อ | หลอนตามสั่ง EP.81 | nuenglc",การดู 4.2 แสน ครั้ง,420000,2022-09-23 22:44:00.081853,https://www.youtube.com/watch?v=BFvQPZnWgpM,24:16,1456,เรื่องเล่า
"""รวมเรื่องผีฟังตอนขับรถ""  | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc",การดู 2.5 ล้าน ครั้ง,2500000,2022-09-23 22:44:00.081857,https://www.youtube.com/watch?v=Rfy39qoS1Gg,2:07:23,7643,เรื่องเล่า
"""คู่มือการกักตัว 14 วัน"" ที่เถียงนาเก่าแก่ของหมู่บ้าน | หลอนตามสั่ง EP.80 | nuenglc",การดู 1.2 ล้าน ครั้ง,1200000,2022-09-23 22:44:00.081861,https://www.youtube.com/watch?v=ufPRY4-0C3E,32:12,1932,เรื่องเล่า
"คณะดิเกฮูลูเกือบไม่รอดจาก ""น้ำตกโต๊ะกาโร๊ะ"" จ.ยะลา | หลอนตามสั่ง EP.79 | nuenglc",การดู 3.9 แสน ครั้ง,390000,2022-09-23 22:44:00.081865,https://www.youtube.com/watch?v=dPtrqq0y1WY,17:37,1057,เรื่องเล่า
รวมเรื่องสยองขวัญส่งคุณเข้านอน | หลอนตามสั่งฟังจนหลอน Podcast. | nuenglc,การดู 3.7 ล้าน ครั้ง,3700000,2022-09-23 22:44:00.081869,https://www.youtube.com/watch?v=sBGagGpa-r8,3:05:04,11104,เรื่องเล่า
"กฏระเบียบข้อบังคับของ ""หอพักหญิงประภาพิศ"" | หลอนตามสั่ง EP.78 | nuenglc",การดู 1 ล้าน ครั้ง,1000000,2022-09-23 22:44:00.081873,https://www.youtube.com/watch?v=ayCAf3cm6Lc,31:31,1891,เรื่องเล่า
"""พี่ไปเล่นกันหนูไหม"" หนูน้อยในความฝันที่หอพักย่าน ม.จัน... | หลอนตามสั่ง EP.77 | nuenglc",การดู 3.5 แสน ครั้ง,350000,2022-09-23 22:44:00.081877,https://www.youtube.com/watch?v=ekTQQNTteD4,22:47,1367,เรื่องเล่า
"""กฎ 12 ข้อ"" ของศาลาริมทางสยองขวัญยามค่ำคืน | หลอนตามสั่ง EP.76 | nuenglc",การดู 3.8 ล้าน ครั้ง,3800000,2022-09-23 22:44:00.081881,https://www.youtube.com/watch?v=XL-S6GzjZbc,48:03,2883,นิยาย
"""บ้านหลอนชะอำเหนือ"" จ.เพชรบุรี ใครจะนอนก็นอนเถอะ!!!! | หลอนตามสั่ง EP.75 | nuenglc",การดู 6.6 แสน ครั้ง,660000,2022-09-23 22:44:00.081885,https://www.youtube.com/watch?v=AQdy__opGMY,25:15,1515,เรื่องเล่า
"""นอนตายใต้เตียง"" โรงแรมแห่งหนึ่งใน จ.ชลบุรี | หลอนตามสั่ง EP.74 | nuenglc",การดู 5.7 แสน ครั้ง,570000,2021-09-23 22:44:00.081890,https://www.youtube.com/watch?v=EfpQ_hrqZl8,16:34,994,เรื่องเล่า
"ห้องนี้มีเจ้าของ ""แฟลตตำรวจสยองขวัญ"" ที่ จ.กาญจนบุรี | หลอนตามสั่ง EP.73 | nuenglc",การดู 4.2 แสน ครั้ง,420000,2021-09-23 22:44:00.081894,https://www.youtube.com/watch?v=IE8Kezv7VWw,14:34,874,เรื่องเล่า
"ไปเอาดิน 7 ป่าช้า ที่ ""สุสานแห่งหนึ่ง"" จ.นครสวรรค์ | หลอนตามสั่ง EP.72 | nuenglc",การดู 5.2 แสน ครั้ง,520000,2021-09-23 22:44:00.081898,https://www.youtube.com/watch?v=xgYPjooNPCI,20:27,1227,เรื่องเล่า
"""ถนนสายเปลี่ยว"" ขี่รถมาดีๆเจอผียืนกันเต็มหน้าวัดไผ่ล้อม จ.อยุธยา | หลอนตามสั่ง EP.71 | nuenglc",การดู 5.9 แสน ครั้ง,590000,2021-09-23 22:44:00.081901,https://www.youtube.com/watch?v=RfHwKfeWF2s,17:27,1047,เรื่องเล่า
"""สถานีตำรวจ ตรวจผี"" โรงพักชื่อดัง จ.สงขลา | หลอนตามสั่ง EP.70 | nuenglc",การดู 1 ล้าน ครั้ง,1000000,2021-09-23 22:44:00.081906,https://www.youtube.com/watch?v=ytrABJlFKEw,24:44,1484,เรื่องเล่า
"""แมวดำ"" คือสัตว์ที่หมอผีเลี้ยงไว้ฆ่าคน | สาระครับดี EP.64 | nuenglc",การดู 2.5 แสน ครั้ง,250000,2021-09-23 22:44:00.081910,https://www.youtube.com/watch?v=Lw0M70frGXY,14:38,878,อื่น ๆ
"""วังวนสยอง"" ในช่องเขาตะโก จ.สระแก้ว | หลอนตามสั่ง EP.69 | nuenglc",การดู 6.1 แสน ครั้ง,610000,2021-09-23 22:44:00.081914,https://www.youtube.com/watch?v=8q0Laz5GVmo,16:52,1012,เรื่องเล่า
"""ข้อความสุดท้าย"" ก่อนกลายเป็น.......? | หลอนตามสั่ง EP.พิเศษ 68 | nuenglc",การดู 8 แสน ครั้ง,800000,2021-09-23 22:44:00.081918,https://www.youtube.com/watch?v=arqNZQzCPiw,21:11,1271,เรื่องเล่า
"""ทำแผลให้ผี"" ประสบการณ์สุดหลอนของพี่กู้ภัย จ.ตราด | หลอนตามสั่ง EP.67 | nuenglc",การดู 3.8 แสน ครั้ง,380000,2021-09-23 22:44:00.081922,https://www.youtube.com/watch?v=rv_3cbIjRHo,17:02,1022,เรื่องจริง
"""ของเล่นนี้มีเจ้าของ"" แค่บอกว่าจะเอาไปทิ้งถึงกับเจอดี | หลอนตามสั่ง EP.66 | nuenglc",การดู 4.3 แสน ครั้ง,430000,2021-09-23 22:44:00.081926,https://www.youtube.com/watch?v=0Qa44TvZsr0,23:52,1432,เรื่องเล่า
"""กุสลาธัมมา"" คาถาคืนชีพศพต้องห้าม | หลอนตามสั่ง EP.65 | nuenglc",การดู 7.4 แสน ครั้ง,740000,2021-09-23 22:44:00.081930,https://www.youtube.com/watch?v=S9U11zJciHg,23:26,1406,เรื่องเล่า
"""หนูกลัวแล้ว"" โดนผีหลอกที่โรงพยาบาลแห่งหนึ่งใน จ.ปราจีนบุรี | หลอนตามสั่ง EP.64 | nuenglc",การดู 5 แสน ครั้ง,500000,2021-09-23 22:44:00.081934,https://www.youtube.com/watch?v=C0X6OkAVKHI,18:30,1110,เรื่องเล่า
"แอบเข้าไปเล่นใน ""บ้านร้าง""ที่ ประเทศมาซิโดเนีย สุดท้ายเกือบไม่รอด!! | หลอนต่างแดน EP.5 | nuenglc",การดู 5.7 แสน ครั้ง,570000,2021-09-23 22:44:00.081938,https://www.youtube.com/watch?v=69er7rX3D_8,21:00,1260,เรื่องเล่า
"""สวดอะไรหรอ"" โดนรับน้องใหม่ในออฟฟิศที่ จ.ภูเก็ต | หลอนตามสั่ง EP.63 | nuenglc",การดู 5.5 แสน ครั้ง,550000,2021-09-23 22:44:00.081942,https://www.youtube.com/watch?v=PDhOcGRbTfI,20:37,1237,เรื่องเล่า
"""ตู้ซ่อนผี"" หอพักโรงแรมแห่งหนึ่ง ใน จ.สุราษฯ | หลอนตามสั่ง EP.พิเศษ| nuenglc x Netflix Thailand",การดู 1.4 แสน ครั้ง,140000,2021-09-23 22:44:00.081946,https://www.youtube.com/watch?v=Ptf5Khh0-To,1:27,87,เรื่องเล่า
"""กุมารทอง"" ในบ้านหลังเก่าของผม | หลอนตามสั่ง EP.62 | nuenglc",การดู 4.2 แสน ครั้ง,420000,2021-09-23 22:44:00.081951,https://www.youtube.com/watch?v=GKlRXakncbM,38:38,2318,เรื่องเล่า
"เอา ""ตุ๊กตานางรำ"" ไปทิ้งกลางดึก ที่ถนนเส้นหนึ่งในจ.อุดรฯ | หลอนตามสั่ง EP.61 | nuenglc",การดู 3.7 แสน ครั้ง,370000,2021-09-23 22:44:00.081955,https://www.youtube.com/watch?v=KQYdwpf0XK0,15:59,959,เรื่องเล่า
"""ประตูนรก"" จะถูกเปิดออกในเดือนสิงหาคมนี้! | สาระครับดี EP.63 | nuenglc",การดู 4.3 แสน ครั้ง,430000,2021-09-23 22:44:00.081958,https://www.youtube.com/watch?v=VQlTBoocr8s,10:24,624,อื่น ๆ
"""ค่ายทหารผีเฮี้ยน"" บนที่ดินป่าช้าเก่าเจ้าพ่อชัยบาดาล!! | หลอนตามสั่ง EP.60 | nuenglc",การดู 5.6 แสน ครั้ง,560000,2021-09-23 22:44:00.081963,https://www.youtube.com/watch?v=fzB0n8MT2DQ,16:43,1003,เรื่องเล่า
"""คืนสยองขวัญ"" ในค่ายลูกเสือชื่อดัง จ.สระบุรี | หลอนตามสั่ง EP.59 | nuenglc",การดู 1 ล้าน ครั้ง,1000000,2021-09-23 22:44:00.081967,https://www.youtube.com/watch?v=RzQNXFFSGNI,21:04,1264,เรื่องเล่า
"เรื่องจริง ""รถมือสองสยองขวัญ"" เกือบได้ซื้อรถบ้านผีเฮี้ยนแล้ว! | สาระครับดี EP.62 | nuenglc",การดู 7.6 แสน ครั้ง,760000,2021-09-23 22:44:00.081971,https://www.youtube.com/watch?v=d42qdvRzizI,21:40,1300,เรื่องจริง
"""แม่สามีทำของใส่"" เกือบเอาชีวิตไม่รอด!!! | หลอนตามสั่ง EP พิเศษ.58 | nuenglc",การดู 7.7 แสน ครั้ง,770000,2021-09-23 22:44:00.081975,https://www.youtube.com/watch?v=iCsIjLc-y3U,19:34,1174,เรื่องเล่า
"""เล่นผีถ้วยแก้ว"" บนเมรุเผาศพหลังสนามกีฬาแห่งหนึ่งใน จ.พิษณุโลก | หลอนตามสั่ง EP.57 | nuenglc",การดู 5.4 แสน ครั้ง,540000,2021-09-23 22:44:00.081979,https://www.youtube.com/watch?v=b1hqL9lD1NM,16:28,988,เรื่องเล่า
"เรื่องจริง ""ผีเด็กหัวขาด"" ออกตามหาหัวตัวเองที่เชียงดาว!! | สาระครับดี EP.61 | nuenglc",การดู 4.3 แสน ครั้ง,430000,2021-09-23 22:44:00.081983,https://www.youtube.com/watch?v=204W0Zg_8_0,16:53,1013,เรื่องผี
"คณะผ้าป่าโดน ""ผีโพงเลียหน้า"" ที่ จ.ร้อยเอ็ด  | หลอนตามสั่ง EP.56 | nuenglc",การดู 5.5 แสน ครั้ง,550000,2021-09-23 22:44:00.081987,https://www.youtube.com/watch?v=2PjtB_6MHnk,19:22,1162,เรื่องผี
"""เครื่องรางของผี"" โดนวิญญาณตามไปถึงนครศรีธรรมราช เพราะ......?  | หลอนตามสั่ง EP.55 | nuenglc",การดู 9.3 แสน ครั้ง,930000,2021-09-23 22:44:00.081991,https://www.youtube.com/watch?v=MzTmDcQRemg,30:51,1851,เรื่องเล่า
"""ขับรถผ่านศพ....."" แล้วโดนผีตายโหงตามถึงบ้านที่ จ.พิษณุโลก | หลอนตามสั่ง EP.54 | nuenglc",การดู 7.7 แสน ครั้ง,770000,2021-09-23 22:44:00.081995,https://www.youtube.com/watch?v=YtS1YfMLxHg&pp=0gcJCesJAYcqIYzv,19:29,1169,เรื่องเล่า
"""ยินดีต้อนรับ"" รีสอร์ทสยองขวัญใกล้ บขส. จังหวัดอุตรดิตถ์ | หลอนตามสั่ง EP.53 | nuenglc",การดู 1 ล้าน ครั้ง,1000000,2021-09-23 22:44:00.081999,https://www.youtube.com/watch?v=fefOY832P8k,21:33,1293,ตำนาน / ประวัติศาสตร์
"""เพลงกล่อมเด็กอาถรรพ์"" ที่ฟังแล้วจะฝันร้ายไปตลอดคืน | หลอนต่างแดน EP.4 | nuenglc",การดู 3.8 แสน ครั้ง,380000,2021-09-23 22:44:00.082003,https://www.youtube.com/watch?v=mZSL-Afi-fw&pp=0gcJCesJAYcqIYzv,16:12,972,เรื่องผี
"หญิงสาวปริศนากลาง ""เขานางหงส์"" ที่จังหวัดพังงา!!! | หลอนตามสั่ง EP.52 | nuenglc",การดู 7.4 แสน ครั้ง,740000,2021-09-23 22:44:00.082007,https://www.youtube.com/watch?v=6gyflXuEFPA&pp=0gcJCesJAYcqIYzv,19:40,1180,ตำนาน / ประวัติศาสตร์
"""ขบวนแห่ไร้หัว"" ของเจ้านางที่มหาลัยชื่อดังในจังหวัดเชียงใหม่ | สาระครับดี EP.60 | nuenglc",การดู 7.7 แสน ครั้ง,770000,2021-09-23 22:44:00.082011,https://www.youtube.com/watch?v=eDQbUQ9goP0,14:48,888,ตำนาน / ประวัติศาสตร์
"ทหารไทย ""โดนผีเขมรหลอก"" ตอนไปรบเขาพระวิหารที่ จ.สุรินทร์ | หลอนตามสั่ง EP.51 | nuenglc",การดู 2.5 ล้าน ครั้ง,2500000,2021-09-23 22:44:00.082015,https://www.youtube.com/watch?v=A6YNnF7m9X4,22:00,1320,เรื่องเล่า
"""ผีปอบตัวที่ 13"" หนีออกไปจากหมู่บ้านแห่งหนึ่งใน จ.หนองคาย | หลอนตามสั่ง EP.50 | nuenglc",การดู 1 ล้าน ครั้ง,1000000,2021-09-23 22:44:00.082019,https://www.youtube.com/watch?v=TNTNS5ao1jo,18:59,1139,เรื่องผี
"ชายหญิงปริศนาที่ ""สะพานขาว"" ในมหาลัยชื่อดังจังหวัดขอนแก่น | สาระครับดี EP.59 | nuenglc",การดู 6.7 แสน ครั้ง,670000,2021-09-23 22:44:00.082023,https://www.youtube.com/watch?v=PIEb80Fc1ew,17:30,1050,ตำนาน / ประวัติศาสตร์
"แอบโดดเรียนไป ""บ้านยิ้ม"" ที่หาดใหญ่ แล้วไปเจอกับ.....!! | หลอนตามสั่ง EP.49 | nuenglc",การดู 8.3 แสน ครั้ง,830000,2021-09-23 22:44:00.082027,https://www.youtube.com/watch?v=5dcbm28Q6Ig,20:01,1201,เรื่องเล่า
"บทละครอาถรรพ์ ""วิปลาส"" สร้างมาจากเรื่องจริงที่ฆ่าลูกบูชาพระอินทร์!!! | สาระครับดี EP.58 | nuenglc",การดู 2 ล้าน ครั้ง,2000000,2021-09-23 22:44:00.082031,https://www.youtube.com/watch?v=6IPAgk7G6Ik,32:23,1943,เรื่องผี
"เจอผีตอนเข้าค่ายธรรมะที่ ""โรงเรียนวัดแห่งหนึ่งกลางเมืองภูเก็ต""  | หลอนตามสั่ง EP.48 | nuenglc",การดู 5.7 แสน ครั้ง,570000,2021-09-23 22:44:00.082035,https://www.youtube.com/watch?v=he2uo8kt80M,16:08,968,เรื่องเล่า
"สวดชินบัญชรไล่ ""ผีในโรงแรม"" ที่เกาะเชจู ประเทศเกาหลีใต้ | หลอนต่างแดน EP.3 | nuenglc",การดู 3.8 แสน ครั้ง,380000,2021-09-23 22:44:00.082040,https://www.youtube.com/watch?v=HsM8N2Gba14,17:11,1031,เรื่องผี
"เรื่องหลอนที่เกิดขึ้นจริงใน "" 3 จังหวัดชายแดนใต้ ""  | หลอนตามสั่ง EP.47 | nuenglc",การดู 2.1 ล้าน ครั้ง,2100000,2021-09-23 22:44:00.082044,https://www.youtube.com/watch?v=i8u5zpcZEWg,30:59,1859,ตำนาน / ประวัติศาสตร์
"เกือบไม่รอดจาก ""หมู่บ้านผี"" กลางป่าภูบาเจียง ที่สปป.ลาว | หลอนต่างแดน EP.2 | nuenglc",การดู 1.1 ล้าน ครั้ง,1100000,2021-09-23 22:44:00.082048,https://www.youtube.com/watch?v=XKTjfRjODqQ,13:01,781,เรื่องเล่า
"ความจริงของ ""สวนสนุกแฮปปี้แลนด์""  เกิดอะไรขึ้นกันแน่ ? | สาระครับดี EP.57 | nuenglc",การดู 9.3 แสน ครั้ง,930000,2021-09-23 22:44:00.082052,https://www.youtube.com/watch?v=oZFXoDxmpkk,18:09,1089,อื่น ๆ
"""แฟนเก่าที่ตายไป"" ตามมาจองเวรกับแฟนใหม่ทุกคนเกือบไม่รอด | หลอนตามสั่ง EP.46 | nuenglc",การดู 5.2 แสน ครั้ง,520000,2021-09-23 22:44:00.082056,https://www.youtube.com/watch?v=T866-XPQZOE,17:40,1060,เรื่องเล่า
"""เพื่อนไหนว่าจะไม่ทิ้งกัน"" เฮี้ยนหนักวิญญาณเพื่อนมาตามถึงห้องที่ชลบุรี | หลอนตามสั่ง EP.44 | nuenglc",การดู 5.5 แสน ครั้ง,550000,2021-09-23 22:44:00.082060,https://www.youtube.com/watch?v=-cD91e1FEuk,15:28,928,เรื่องเล่า
"เจอ ""ญิน"" ที่หาดสะกอม ตอนไปบ้านบังดีนที่สงขลา | หลอนตามสั่ง EP.43 | nuenglc",การดู 8.9 แสน ครั้ง,890000,2021-09-23 22:44:00.082064,https://www.youtube.com/watch?v=ha6lmDgfEco,22:56,1376,เรื่องเล่า
"ครั้งเดียวพอ ""พลูวิลล่าสยองขวัญ"" ที่หัวหิน หลอนกันทั้งครอบครัว | หลอนตามสั่ง EP.42 | nuenglc",การดู 1.4 ล้าน ครั้ง,1400000,2021-09-23 22:44:00.082068,https://www.youtube.com/watch?v=TYws0SmOevI,22:11,1331,เรื่องเล่า
"""พี่เลี้ยงที่หายไป"" เรื่องหลอนของเพื่อนชาวอินโดนีเซีย | หลอนต่างแดน EP.1 | nuenglc",การดู 4.7 แสน ครั้ง,470000,2021-09-23 22:44:00.082073,https://www.youtube.com/watch?v=rsRKu4B8OTc,14:35,875,เรื่องเล่า
"""เล่นไม่รู้เรื่อง"" ประสบการณ์หลอนในโรงเรียนอิสลามที่ จ.เชียงใหม่ | หลอนตามสั่ง EP.41 | nuenglc",การดู 1.1 ล้าน ครั้ง,1100000,2021-09-23 22:44:00.082077,https://www.youtube.com/watch?v=sEbKwPbAln0,18:58,1138,เรื่องจริง
"""โรงแรมอะไรทำไมผีดุ!!"" รวมเรื่องเล่าสยองขวัญในโรงแรมชื่อดัง | หลอนตามสั่ง EP.40 | nuenglc",การดู 1.3 ล้าน ครั้ง,1300000,2021-09-23 22:44:00.082081,https://www.youtube.com/watch?v=zQfaa4q246U&pp=0gcJCesJAYcqIYzv,31:18,1878,เรื่องเล่า
"พบแล้ว "" สิงโตกลายเป็นหินริมทะเล "" ที่จันทบุรีคือเรื่องจริง!!!! | สาระครับดี EP.56 | nuenglc",การดู 3.7 แสน ครั้ง,370000,2021-09-23 22:44:00.082093,https://www.youtube.com/watch?v=LM7F6pOOxfA,12:49,769,เรื่องจริง
"""วัดนี้ผีดุ"" รวมเรื่องหลอนของวัดชื่อดังในไทย | หลอนตามสั่ง EP.39 | nuenglc",การดู 1.3 ล้าน ครั้ง,1300000,2021-09-23 22:44:00.082097,https://www.youtube.com/watch?v=l08se2Ra70o,20:45,1245,เรื่องผี
"""ตั้งแคมป์สยองขวัญ"" รวมเรื่องหลอนของป่าอาถรรพ์ในไทย!!!  | หลอนตามสั่ง EP.38 | nuenglc",การดู 2 ล้าน ครั้ง,2000000,2021-09-23 22:44:00.082101,https://www.youtube.com/watch?v=YwG7BcWZF2U,35:48,2148,เรื่องผี
"""โรงพยาบาลสยองขวัญ"" รวมเรื่องหลอนในโรงพยาบาลชื่อดัง!!! | หลอนตามสั่ง EP.37 | nuenglc",การดู 8 แสน ครั้ง,800000,2021-09-23 22:44:00.082105,https://www.youtube.com/watch?v=OFFQIeI-g94,21:35,1295,เรื่องเล่า
"""หอพักผีดุ"" รวมเรื่องหลอนในหอพักต่างๆ | หลอนตามสั่ง EP.36 | nuenglc",การดู 6.9 แสน ครั้ง,690000,2021-09-23 22:44:00.082109,https://www.youtube.com/watch?v=hUChysAFD9s,20:25,1225,เรื่องเล่า
"""โรงเรียนผีดุ"" รวมเรื่องหลอนในโรงเรียนมัธยมชื่อดัง!! | หลอนตามสั่ง EP.35 | nuenglc",การดู 9.5 แสน ครั้ง,950000,2021-09-23 22:44:00.082113,https://www.youtube.com/watch?v=Tx3g-mbxXmk,19:35,1175,เรื่องเล่า
"""ศาลพ่อตาเขาหลัก"" ขอพรได้ทุกเรื่องยกเว้นเรื่อง.......!!! | หลอนตามสั่งพาไปหลอน EP.1 | nuenglc",การดู 2 แสน ครั้ง,200000,2021-09-23 22:44:00.082117,https://www.youtube.com/watch?v=ykw3ZzMk5ws,14:42,882,เรื่องเล่า
กลับบ้านคนเดียวไม่กลัวหรอ ? | หลอนตามสั่ง EP พิเศษ.34 | nuenglc,การดู 8.4 แสน ครั้ง,840000,2021-09-23 22:44:00.082121,https://www.youtube.com/watch?v=beJHcwQExb0,16:05,965,เรื่องเล่า
"เรื่องสยองขวัญของ ""มหาลัยชื่อดัง"" ที่เกิดขึ้นจริง!! | หลอนตามสั่ง EP.33 | nuenglc",การดู 1.5 ล้าน ครั้ง,1500000,2021-09-23 22:44:00.082125,https://www.youtube.com/watch?v=wlPxfWq-vDI&pp=0gcJCesJAYcqIYzv,24:07,1447,เรื่องจริง
"""มหาลัยชื่อดัง"" ย่านศาลายา ที่ว่ากันว่าผีดุมาก!!! | หลอนตามสั่ง EP.32 | nuenglc",การดู 6 แสน ครั้ง,600000,2021-09-23 22:44:00.082129,https://www.youtube.com/watch?v=zpKZpD0mPEE&pp=0gcJCesJAYcqIYzv,14:54,894,เรื่องเล่า
"""ตัวตายตัวแทน"" เกือบเสียเพื่อนไปที่เกาะเจ็ดหลัก | หลอนตามสั่ง EP.31 | nuenglc",การดู 1.7 ล้าน ครั้ง,1700000,2021-09-23 22:44:00.082133,https://www.youtube.com/watch?v=zAd41RtWY4Q,34:04,2044,เรื่องเล่า
"""ผู้หญิงชุดขาว"" ที่แยกไฟแดง แหลมแท่น บางแสน | หลอนตามสั่ง EP.30 | nuenglc",การดู 5.4 แสน ครั้ง,540000,2021-09-23 22:44:00.082137,https://www.youtube.com/watch?v=Nm-qIBdpI74,12:38,758,เรื่องเล่า
"""ผีม้า"" ม้าเป็นสัตว์ที่ตายแล้วเฮี้ยนมาก!!! | สาระครับดี EP.55 | nuenglc",การดู 4 แสน ครั้ง,400000,2021-09-23 22:44:00.082141,https://www.youtube.com/watch?v=Y50nOxa28mw,13:07,787,เรื่องผี
"""ถนนสายมรณะหมายเลข 44"" ที่ จ.กระบี่ ผีดุมาก!!  | หลอนตามสั่ง EP.29 | nuenglc",การดู 1.3 ล้าน ครั้ง,1300000,2021-09-23 22:44:00.082145,https://www.youtube.com/watch?v=ZpLw4JmAsFc&pp=0gcJCesJAYcqIYzv,17:35,1055,เรื่องผี
"""หีบเก็บศพ....."" ที่ไซต์งานก่อสร้างโรงแรมหรูทางภาคเหนือ | หลอนตามสั่ง EP.28 | nuenglc",การดู 3 ล้าน ครั้ง,3000000,2021-09-23 22:44:00.082149,https://www.youtube.com/watch?v=5uPqV4w9AyE,41:40,2500,ตำนาน / ประวัติศาสตร์
"""พาหนูไปด้วย"" พยาบาลเจอวิญญาณเด็กที่""นครปฐม"" | หลอนตามสั่ง EP.27 | nuenglc",การดู 4 แสน ครั้ง,400000,2021-09-23 22:44:00.082153,https://www.youtube.com/watch?v=ClLCmMGzDlo,11:34,694,เรื่องเล่า
"ฟังเรื่องผีจากรุ่นพี่ ""มหาลัยชื่อดังย่านบางพลี"" | หลอนตามสั่ง EP.26 | nuenglc",การดู 6.7 แสน ครั้ง,670000,2021-09-23 22:44:00.082157,https://www.youtube.com/watch?v=XTUMi7R4TcY,20:32,1232,เรื่องเล่า
เบอร์มรณะ (+66)999-9999 ต่อติดตาย คือเรื่องจริง!! | สาระครับดี EP.54 | nuenglc,การดู 1 ล้าน ครั้ง,1000000,2021-09-23 22:44:00.082162,https://www.youtube.com/watch?v=XdOwYnjL8Sc,13:14,794,เรื่องจริง
"โดนผีหลอกถนนหลังวัด.....ที่ ""ศรีราชา"" ชลบุรี | หลอนตามสั่ง EP.25 | nuenglc",การดู 1 ล้าน ครั้ง,1000000,2021-09-23 22:44:00.082166,https://www.youtube.com/watch?v=Hx46ICSs-xU,12:36,756,เรื่องเล่า
"ชายปริศนายืนโบกรถกลางดึกที่ ""เขาใหญ่"" | หลอนตามสั่ง EP.24 | nuenglc",การดู 1.1 ล้าน ครั้ง,1100000,2021-09-23 22:44:00.082170,https://www.youtube.com/watch?v=4NWYTqkGvgk&pp=0gcJCesJAYcqIYzv,20:29,1229,เรื่องเล่า
"ประสบการณ์ปราบ ""ผีปอบ"" ของปู่ผมที่จังหวัดชัยภูมิ | หลอนตามสั่ง EP.23 | nuenglc",การดู 9 แสน ครั้ง,900000,2021-09-23 22:44:00.082174,https://www.youtube.com/watch?v=yITjdXQLoEo,24:56,1496,เรื่องผี
"""เจอผีปอบ"" ตอนเด็กที่เมืองพล จ.ขอนแก่น | หลอนตามสั่ง EP.22 | nuenglc",การดู 7.5 แสน ครั้ง,750000,2021-09-23 22:44:00.082178,https://www.youtube.com/watch?v=lv0A4ZVtE8I,16:09,969,เรื่องเล่า
"โดนผีบังตาเพื่อนหายใน ""บ้านหมอดี"" จังหวัดพิจิตร | หลอนตามสั่ง EP.21 | nuenglc",การดู 7.6 แสน ครั้ง,760000,2021-09-23 22:44:00.082182,https://www.youtube.com/watch?v=Tr0g0qTyNv4&pp=0gcJCesJAYcqIYzv,18:35,1115,ตำนาน / ประวัติศาสตร์
"""บวชครั้งนี้จำจนตาย"" ประสบการณ์หลอนตอนผมบวชเป็นพระ | หลอนตามสั่ง EP.20| nuenglc",การดู 9.2 แสน ครั้ง,919999,2021-09-23 22:44:00.082186,https://www.youtube.com/watch?v=2-efNVeOY1I,18:48,1128,เรื่องจริง
Q&A เพราะอะไรทำไมพี่ต้องเล่าเรื่องผี ? | nuenglc,การดู 1.1 แสน ครั้ง,110000,2021-09-23 22:44:00.082190,https://www.youtube.com/watch?v=LDFjvwC2hRA,17:50,1070,อื่น ๆ
"""สไบแดง"" ผมทำตุ๊กตานางรำหักเกือบเอาชีวิตไม่รอด เรื่องจริงที่ จ.ตรัง!! | หลอนตามสั่ง EP.19 | nuenglc",การดู 1.1 ล้าน ครั้ง,1100000,2021-09-23 22:44:00.082194,https://www.youtube.com/watch?v=bWKWKKy-Vt8,27:52,1672,เรื่องจริง
"หมู่บ้านโบราณ ""ดงละคร"" ที่จ.นครนายก คือประตูสู่มิติลึกลับ!!! | สาระครับดี EP.53 | nuenglc",การดู 3.9 แสน ครั้ง,390000,2021-09-23 22:44:00.082198,https://www.youtube.com/watch?v=r1pSzsOGu64,13:31,811,ตำนาน / ประวัติศาสตร์
"""พาหนูกลับบ้าน"" หนูตามพี่มาจากพัทยา !! | หลอนตามสั่ง EP.18 | nuenglc",การดู 5.2 แสน ครั้ง,520000,2021-09-23 22:44:00.082202,https://www.youtube.com/watch?v=hc-e66a7gig,15:58,958,เรื่องเล่า
"เกือบไม่รอด หลงเข้าไปใน ""เขาสก"" จ.สุราษฎร์ธานี | หลอนตามสั่ง EP.17 | nuenglc",การดู 2.4 ล้าน ครั้ง,2400000,2021-09-23 22:44:00.082206,https://www.youtube.com/watch?v=yWy3jhMby_k,25:05,1505,เรื่องเล่า
"""อาถรรพ์สนามบินสุวรรณภูมิ"" สร้างบนพื้นที่ต้องคำสาป | สาระครับดี EP.52 | nuenglc",การดู 1.1 ล้าน ครั้ง,1100000,2021-09-23 22:44:00.082210,https://www.youtube.com/watch?v=BomYG58oemg,14:42,882,เรื่องผี
